totalRows,authorType,commentCount,currentUserVote,downvoteUrl,id,isKernel,isPrivate,isSticky,kernelUrl,lastCommenterType,lastCommenterName,lastCommenterUrl,lastCommentPostDate,medal,parentName,parentUrl,postDate,title,topicUrl,upvoteUrl,voteResumeUrl,userAvatar,votes,author,content,tag
527,topic,19,0,/forums/messages/downvote?forumMessageId=693155,121261,FALSE,FALSE,FALSE,,comment,Kamal Chhirang,/c/ashrae-energy-prediction/discussion/121261#698560,48:52.5,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,12/12/2019 4:59,Is it actually worth using leaked data?,/c/ashrae-energy-prediction/discussion/121261,/forums/messages/upvote?forumMessageId=693155,/account/resume-action?event=vote&forumMessageId=693155,"{'displayName': 'Thiago Preischadt', 'id': 3081468, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/3081468-kg.png', 'tier': 'contributor', 'userUrl': '/prschdt', 'width': None}",5,Thiago Preischadt,"Sorry maybe this has been asked but it's not quite clear to me.
I've seen it's been said that leaks won't be in the private set, does that mean that it won't at all affect the private score? Or is it possible that leaks can be used to train models better and private LB can be similar to public LB? I really don't care much about the leaked data since I just wanna learn from the competition.
TL;DR
Will it affect me on the private set if I just ignore leaks or is that only a setback in public LB?",Data Leak
527,topic,3,0,/forums/messages/downvote?forumMessageId=698524,122329,FALSE,FALSE,FALSE,,comment,Dean,/c/ashrae-energy-prediction/discussion/122329#698703,46:06.7,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/12/2019 10:50,"Last submit done, good luck to everybody",/c/ashrae-energy-prediction/discussion/122329,/forums/messages/upvote?forumMessageId=698524,/account/resume-action?event=vote&forumMessageId=698524,"{'displayName': 'Ernesto Budia', 'id': 607690, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/607690-kg.jpg', 'tier': 'expert', 'userUrl': '/ebudia', 'width': None}",5,Ernesto Budia,"I have a bittersweet feeling, the last weeks I couldnt able to spend time on competition but the work is done and again i learnd a lot … 
thank all of you!!!  and Good Luck to everybody!!!",Other
527,topic,0,0,/forums/messages/downvote?forumMessageId=698938,122393,FALSE,FALSE,FALSE,,topic,Aleck Wu,/c/ashrae-energy-prediction/discussion/122393#698938,15:32.8,silver,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/12/2019 23:15,Last minute submissions,/c/ashrae-energy-prediction/discussion/122393,/forums/messages/upvote?forumMessageId=698938,/account/resume-action?event=vote&forumMessageId=698938,"{'displayName': 'Aleck Wu', 'id': 2190082, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2190082-kg.jpg', 'tier': 'expert', 'userUrl': '/cweed28', 'width': None}",5,Aleck Wu,,Other
527,topic,2,0,/forums/messages/downvote?forumMessageId=700600,122695,FALSE,FALSE,FALSE,,comment,Dean,/c/ashrae-energy-prediction/discussion/122695#700793,57:14.2,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,22/12/2019 9:25,i-th place solution,/c/ashrae-energy-prediction/discussion/122695,/forums/messages/upvote?forumMessageId=700600,/account/resume-action?event=vote&forumMessageId=700600,"{'displayName': 'Mohsen Yazdinejad', 'id': 1394760, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1394760-kg.jpg', 'tier': 'expert', 'userUrl': '/bandits', 'width': None}",5,Mohsen Yazdinejad,How many i-th place solutions are written and waiting for i calculation? :),Other
527,topic,6,0,/forums/messages/downvote?forumMessageId=651966,113270,FALSE,FALSE,FALSE,,topic,Neo Zhao,/c/ashrae-energy-prediction/discussion/113270#652240,53:28.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,18/10/2019 6:52,Which metric is better?,/c/ashrae-energy-prediction/discussion/113270,/forums/messages/upvote?forumMessageId=651966,/account/resume-action?event=vote&forumMessageId=651966,"{'displayName': 'Neo Zhao', 'id': 1813490, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1813490-kg.jpg', 'tier': 'contributor', 'userUrl': '/laplaceplanet', 'width': None}",4,Neo Zhao,RMSE or MAE or MSE or the other?,Error Metric + Postprocessing
527,topic,3,0,/forums/messages/downvote?forumMessageId=655023,113856,FALSE,FALSE,FALSE,,topic,Aman.cyberia,/c/ashrae-energy-prediction/discussion/113856#663893,11:57.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,22/10/2019 15:54,weather_train set EDA,/c/ashrae-energy-prediction/discussion/113856,/forums/messages/upvote?forumMessageId=655023,/account/resume-action?event=vote&forumMessageId=655023,"{'displayName': 'Aman.cyberia', 'id': 551520, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/551520-kg.png', 'tier': 'master', 'userUrl': '/cyberia', 'width': None}",3,Aman.cyberia,"
Pearson's r : Pearson's correlation coefficient is the covariance of the two variables divided by the product of their standard deviations. The form of the definition involves a ""product moment"", that is, the mean (the first moment about the origin) of the product of the mean-adjusted random variables; hence the modifier product-moment in the name. 

Spearman's rho : In statistics, Spearman's rank correlation coefficient or Spearman's rho, named after Charles Spearman and often denoted by the Greek letter ρ (rho) or as
r_{s}, is a nonparametric measure of rank correlation (statistical dependence between the rankings of two variables). It assesses how well the relationship between two variables can be described using a monotonic function.
The Spearman correlation between two variables is equal to the Pearson correlation between the rank values of those two variables; while Pearson's correlation assesses linear relationships, Spearman's correlation assesses monotonic relationships (whether linear or not). If there are no repeated data values, a perfect Spearman correlation of +1 or −1 occurs when each of the variables is a perfect monotone function of the other.
Intuitively, the Spearman correlation between two variables will be high when observations have a similar (or identical for a correlation of 1) rank (i.e. relative position label of the observations within the variable: 1st, 2nd, 3rd, etc.) between the two variables, and low when observations have a dissimilar (or fully opposed for a correlation of −1) rank between the two variables.
Spearman's coefficient is appropriate for both continuous and discrete ordinal variables. Both Spearman's ρ and Kendall's τ can be formulated as special cases of a more general correlation coefficient.

Kendall's Tau : In statistics, the Kendall rank correlation coefficient, commonly referred to as Kendall's tau coefficient (after the Greek letter τ), is a statistic used to measure the ordinal association between two measured quantities. A tau test is a non-parametric hypothesis test for statistical dependence based on the tau coefficient.
It is a measure of rank correlation: the similarity of the orderings of the data when ranked by each of the quantities. It is named after Maurice Kendall, who developed it in 1938, though Gustav Fechner had proposed a similar measure in the context of time series in 1897.
Intuitively, the Kendall correlation between two variables will be high when observations have a similar (or identical for a correlation of 1) rank (i.e. relative position label of the observations within the variable: 1st, 2nd, 3rd, etc.) between the two variables, and low when observations have a dissimilar (or fully different for a correlation of −1) rank between the two variables. Both Kendall's τ and Spearman's ρ can be formulated as special cases of a more general correlation coefficient. 
PhiK is a new and practical correlation coefficient based on several refinements to Pearson's hypothesis test of independence of two variables. The combined features of PhiK form an advantage over existing coefficients. First, it works consistently between categorical, ordinal and interval variables. Second, it captures non-linear dependency. Third, it reverts to the Pearson correlation coefficient in case of a bi-variate normal input distribution. These are useful features when studying the correlation matrix of variables with mixed types.
The presented algorithms are easy to use and available through this public Python library: the correlation analyzer package. Emphasis is paid to the proper evaluation of statistical significance of correlations and to the interpretation of variable relationships in a contingency table, in particular in case of low statistics samples.
For example, the Phi_K correlation analyzer package has been used to study surveys, insurance claims, correlograms, etc. 


Missing Value Analysis

Count of missing values by features

Missing Value Matrix

Dendogram of features

",EDA
527,topic,1,0,/forums/messages/downvote?forumMessageId=658711,114458,FALSE,FALSE,FALSE,,comment,Alice Gabriel,/c/ashrae-energy-prediction/discussion/114458#678912,31:42.8,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,26/10/2019 12:11,Any sample weighting strategies?,/c/ashrae-energy-prediction/discussion/114458,/forums/messages/upvote?forumMessageId=658711,/account/resume-action?event=vote&forumMessageId=658711,"{'displayName': 'Fred Navruzov', 'id': 724138, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/724138-kg.JPG', 'tier': 'expert', 'userUrl': '/frednavruzov', 'width': None}",3,Fred Navruzov,"Hi guys!
Eventhough rmsle metric is quite robust to higher absolute deviations, say rmsle(5, 10) ~ rmsle(5000, 10000) I wonder whether sample weighting strategies, from simple weights = (target + lambda) / (lambda + target.max()) to more sophisticated ones works here.
What do you think? Did anyone had the success with weighting?",Error Metric + Postprocessing
527,topic,20,0,/forums/messages/downvote?forumMessageId=663129,115279,FALSE,FALSE,FALSE,,comment,Gunes Evitan,/c/ashrae-energy-prediction/discussion/115279#668972,40:05.3,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,1/11/2019 13:38,4 Model for different Meters or 15 Models for Different Sites ?,/c/ashrae-energy-prediction/discussion/115279,/forums/messages/upvote?forumMessageId=663129,/account/resume-action?event=vote&forumMessageId=663129,"{'displayName': 'AdityaVikramSingh', 'id': 1218278, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1218278-fb.jpg', 'tier': 'contributor', 'userUrl': '/avikrams', 'width': None}",4,AdityaVikramSingh,"Hi all , 
Has anyone given this a thought?
Since all the meters types have a different trend over the time . It's logical that we create different model on the each model . Same goes for the sites",Modelling Strategy
527,topic,10,0,/forums/messages/downvote?forumMessageId=663965,115454,FALSE,FALSE,FALSE,,topic,Viswajith,/c/ashrae-energy-prediction/discussion/115454#664551,19:47.1,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,3/11/2019 1:13,Feature Order in Light GBM,/c/ashrae-energy-prediction/discussion/115454,/forums/messages/upvote?forumMessageId=663965,/account/resume-action?event=vote&forumMessageId=663965,"{'displayName': 'Viswajith', 'id': 1382250, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1382250-gr.jpg', 'tier': 'novice', 'userUrl': '/viswajithkn', 'width': None}",4,Viswajith,Consider myself a novice even though I have participated in quiet a few competitions. Does feature order matter in Light GBM? Will using the training data with a different feature order change the results? For example my featureSet initially was set to numeric + categorical. That yielded one set of results. However when I changed it to categorical + numeric the results were totally different.,Feature Selection/Extraction
527,topic,7,0,/forums/messages/downvote?forumMessageId=666608,115963,FALSE,FALSE,FALSE,,comment,Antoine,/c/ashrae-energy-prediction/discussion/115963#671543,18:25.4,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,6/11/2019 9:29,Submission Strategy vs CV strategy,/c/ashrae-energy-prediction/discussion/115963,/forums/messages/upvote?forumMessageId=666608,/account/resume-action?event=vote&forumMessageId=666608,"{'displayName': 'Louka Ewington-Pitsos', 'id': 1577010, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png', 'tier': 'contributor', 'userUrl': '/lewington', 'width': None}",5,Louka Ewington-Pitsos,"Now I'm no expert but I always thought that a Cross Validation Strategy was something you ran locally to test  new features or processioning strategies independently of the LB. People in this competition seem to be doing this well, but then when it comes to submitting, they use the exact same models they trained during cross validation to do the submitting. 
There's nothing wrong with this of course, and if it gets you higher on the LB then more power to you, but I think there's a big benefit to having a submission strategy separate to your CV strategy. 
For instance, a super common CV strategy is to train a model m on 80% of the data and then score m based on the remaining 20%.  You then use this score to try out different things. For instance you try adding different feature sets to your dataset and see which feature set trains the m that scores the highest.
Now that you've used this CV strategy to find a good feature set though, you wouldn't use m to make your submission. We know that models perform better if you feed them more data, so every time you want to submit you'd throw out m and train a new model M on 100% of the data and the best feature set you found though CV. You then submit M's predictions. 
Point is: you don't need to use your CV strategy to make submissions, and in fact, having a separate submission strategy gives you some nice freedoms. For instance often my CV strategy involves a very high LR and low number of iterations, or only uses a small fraction of the data to make it faster. If I made submissions with the same models though, I'd do really badly. ",Cross-validation
527,topic,2,0,/forums/messages/downvote?forumMessageId=668013,116244,FALSE,FALSE,FALSE,,comment,mezoganet,/c/ashrae-energy-prediction/discussion/116244#669321,39:45.3,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,7/11/2019 21:50,Hair Growth with R,/c/ashrae-energy-prediction/discussion/116244,/forums/messages/upvote?forumMessageId=668013,/account/resume-action?event=vote&forumMessageId=668013,"{'displayName': 'SteveKane', 'id': 373407, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/373407-kg.jpg', 'tier': 'expert', 'userUrl': '/abednadir', 'width': None}",3,SteveKane,"If you don't want to look like Scirpus, use this:
write.csv(sub, file=gzfile(""sub.csv.gz""))",Memory & Optimisation
527,topic,11,0,/forums/messages/downvote?forumMessageId=671600,117023,FALSE,FALSE,FALSE,,comment,AdityaVikramSingh,/c/ashrae-energy-prediction/discussion/117023#676366,48:45.5,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,12/11/2019 23:50,Building_id as a feature,/c/ashrae-energy-prediction/discussion/117023,/forums/messages/upvote?forumMessageId=671600,/account/resume-action?event=vote&forumMessageId=671600,"{'displayName': 'Thiago Preischadt', 'id': 3081468, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/3081468-kg.png', 'tier': 'contributor', 'userUrl': '/prschdt', 'width': None}",3,Thiago Preischadt,"Hey guys, I'm quite new to all of this so I have a few questions.
Reading different kernels and discussion threads, it seems to me that a lot of people are using building_id as a categorical feature and in many model evaluations, it's a feature with quite high importance.
I might be wrong, but it makes sense to me that features that act as identifiers (id's or names, etc) can contribute a lot to overfitting. My way of thinking is that they could sort of ""map"" the target value to each building, or does the fact that each building can have more than 1 meter_reading prevent that? Is any of that correct or am I just being pedantic? 
Is there any guarantee that for instance, building_ids in the private set will be the same as those in the given training/test set? ",Feature Selection/Extraction
527,topic,1,0,/forums/messages/downvote?forumMessageId=674635,117624,FALSE,FALSE,FALSE,,comment,Oskin Nikita,/c/ashrae-energy-prediction/discussion/117624#675567,37:58.0,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/11/2019 20:14,There is something new about Leaks ?,/c/ashrae-energy-prediction/discussion/117624,/forums/messages/upvote?forumMessageId=674635,/account/resume-action?event=vote&forumMessageId=674635,"{'displayName': 'Haythem Tellili', 'id': 2847681, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2847681-kg.jpg', 'tier': 'contributor', 'userUrl': '/haythemtellili5', 'width': None}",4,Haythem Tellili,I do not see a clear answer about leaks !,Data Leak
527,topic,2,0,/forums/messages/downvote?forumMessageId=674645,117630,FALSE,FALSE,FALSE,,topic,Raju Kumar Mishra,/c/ashrae-energy-prediction/discussion/117630#674851,33:52.5,,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/11/2019 20:39,Need Help : Why i am getting error while submitting ,/c/ashrae-energy-prediction/discussion/117630,/forums/messages/upvote?forumMessageId=674645,/account/resume-action?event=vote&forumMessageId=674645,"{'displayName': 'Raju Kumar Mishra', 'id': 78344, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png', 'tier': 'master', 'userUrl': '/dataraj', 'width': None}",3,Raju Kumar Mishra,"ERROR: Column ' ' was not expected (Line 1, Column 1)",Question
527,topic,0,0,/forums/messages/downvote?forumMessageId=675227,117768,FALSE,FALSE,FALSE,,topic,MPWARE,/c/ashrae-energy-prediction/discussion/117768#675227,07:42.1,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,17/11/2019 19:07,Cloud coverage observations,/c/ashrae-energy-prediction/discussion/117768,/forums/messages/upvote?forumMessageId=675227,/account/resume-action?event=vote&forumMessageId=675227,"{'displayName': 'MPWARE', 'id': 698363, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png', 'tier': 'master', 'userUrl': '/mpware', 'width': None}",4,MPWARE,"Do we have any information about height for cloud coverage data? Depending on height the coverage can be different. We can find several levels as described below:
https://www.eoas.ubc.ca/courses/atsc113/flying/met_concepts/01-met_concepts/01c-cloud_coverage/index.html
Is it near surface? Observed from ground? or Satellite, or ? We have the unit but has anyone found the source of this data?
I've tried to cross check (internet/weather web sites) cloud coverage for some site_id but it does not really match.",Question
527,topic,13,0,/forums/messages/downvote?forumMessageId=677220,118188,FALSE,FALSE,FALSE,,comment,Mr Loke,/c/ashrae-energy-prediction/discussion/118188#688501,39:46.1,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/11/2019 23:46,Sharing a previously shared XGB kernel for fairness.,/c/ashrae-energy-prediction/discussion/118188,/forums/messages/upvote?forumMessageId=677220,/account/resume-action?event=vote&forumMessageId=677220,"{'displayName': 'YaGana Sheriff-Hussaini', 'id': 898111, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/898111-kg.PNG', 'tier': 'expert', 'userUrl': '/sheriytm', 'width': None}",3,YaGana Sheriff-Hussaini,"I downloaded an xgbRegressor kernel about a week ago so that I will take a look later. Today, I tried to check it out in the public kernels list but could not find it. I do not remember the owner but he/she has the to right make it private as in this one. I decided to run the kernel and share it for fairness to those who have not seen it before. You can find it here. 
By the way, it finished running and produced the result but had an error I do not understand. This is because it successfully produced the submission file that scored the same public LB=1.34 result as the original. Since there is no log I cannot determine what went wrong. If you know please let me know in the comment section below. 
UPDATE
I rerun the kernel without any changes and now there is no error. The problem must be Kaggle kernel issue and not related to my script when I ran version-2. Anyway, it is at least fully visible for people to see now.",Solution
527,topic,1,0,/forums/messages/downvote?forumMessageId=685143,119742,FALSE,FALSE,FALSE,,comment,yashendu,/c/ashrae-energy-prediction/discussion/119742#685213,11:04.5,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,1/12/2019 3:08,Please define which package is AMLT？,/c/ashrae-energy-prediction/discussion/119742,/forums/messages/upvote?forumMessageId=685143,/account/resume-action?event=vote&forumMessageId=685143,"{'displayName': 'Weaver', 'id': 774559, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/774559-kg.png', 'tier': 'contributor', 'userUrl': '/naturebalance', 'width': None}",5,Weaver,"Please define what python package I am not allow to use？
AMLT could means a lot of python package.",Question
527,topic,6,0,/forums/messages/downvote?forumMessageId=698746,122366,FALSE,FALSE,FALSE,,comment,Dean,/c/ashrae-energy-prediction/discussion/122366#699424,47:45.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/12/2019 16:52,What is your luckiest multiplier?,/c/ashrae-energy-prediction/discussion/122366,/forums/messages/upvote?forumMessageId=698746,/account/resume-action?event=vote&forumMessageId=698746,"{'displayName': 'Nika Zhidkonozhkina', 'id': 2721970, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2721970-kg.jpg', 'tier': 'novice', 'userUrl': '/nikkka', 'width': None}",4,Nika Zhidkonozhkina,Probably a lot of participants know that it is better to multiply predictions by a coefficient less than one.,Error Metric + Postprocessing
527,topic,6,0,/forums/messages/downvote?forumMessageId=698950,122399,FALSE,FALSE,FALSE,,datasetCreator,,/c/ashrae-energy-prediction/discussion/122399#699430,57:03.0,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/12/2019 23:59,I cannot select my last submission,/c/ashrae-energy-prediction/discussion/122399,/forums/messages/upvote?forumMessageId=698950,/account/resume-action?event=vote&forumMessageId=698950,"{'displayName': 'daishu', 'id': 1098915, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1098915-kg.png', 'tier': 'grandmaster', 'userUrl': '/daishu', 'width': None}",4,daishu,I cannot select my last submission because too many submission in line.  so sad.,Other
527,topic,4,0,/forums/messages/downvote?forumMessageId=699263,122450,FALSE,FALSE,FALSE,,comment,Stanislav Blinov,/c/ashrae-energy-prediction/discussion/122450#699330,14:39.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,20/12/2019 8:48,New font?,/c/ashrae-energy-prediction/discussion/122450,/forums/messages/upvote?forumMessageId=699263,/account/resume-action?event=vote&forumMessageId=699263,"{'displayName': 'Roman', 'id': 1696976, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1696976-kg.png', 'tier': 'master', 'userUrl': '/nroman', 'width': None}",4,Roman,"If I am not mistaken kaggle has a new font, which looks really blurry to me.",Other
527,topic,2,0,/forums/messages/downvote?forumMessageId=701841,122989,FALSE,FALSE,FALSE,,topic,Kangyu Chen,/c/ashrae-energy-prediction/discussion/122989#702729,30:13.6,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,24/12/2019 1:05,Should have realized this is an ANOMALY DETECTION PROBLEM,/c/ashrae-energy-prediction/discussion/122989,/forums/messages/upvote?forumMessageId=701841,/account/resume-action?event=vote&forumMessageId=701841,"{'displayName': 'Kangyu Chen', 'id': 1713173, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1713173-kg.jpg', 'tier': 'contributor', 'userUrl': '/uestcblackstar', 'width': None}",4,Kangyu Chen,"Thanks for the great kagglers' sharing. I tried many kinds of feature engineering and model ensemble methods but it seems a gap still exists between the top and mine.
EDA is EVERYTHING.
I will post my linear regression model later. The idea is from @abednadir 's great r code.",Competition Feedback
527,topic,7,0,/forums/messages/downvote?forumMessageId=650186,112930,FALSE,FALSE,FALSE,,topic,Aleksander Jakubowski,/c/ashrae-energy-prediction/discussion/112930#652703,03:00.1,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/10/2019 7:07,TIMESTAMP QUESTION,/c/ashrae-energy-prediction/discussion/112930,/forums/messages/upvote?forumMessageId=650186,/account/resume-action?event=vote&forumMessageId=650186,"{'displayName': 'Aleksander Jakubowski', 'id': 2849787, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2849787-fb.jpg', 'tier': 'contributor', 'userUrl': '/alexkaggle95', 'width': None}",3,Aleksander Jakubowski,"So we have timestamp where we can extract information such as hour, month, year, weekday etc..
But does it make sense to extract things such as weekday or year?
I mean we know that winter is cold so month can tell us if its winter or not.
We know that nights are colder than midday so hour can also have some pattern in energy consumption.
But I have seen some notebooks with weekday and year as features and to be honest.. Does it really make any sense to include those?",Feature Selection/Extraction
527,topic,2,0,/forums/messages/downvote?forumMessageId=656955,114184,FALSE,FALSE,FALSE,,topic,Kostiantyn Isaienkov,/c/ashrae-energy-prediction/discussion/114184#657062,09:20.5,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,24/10/2019 19:47,What does -1 mean in 'precip_depth_1_hr' column?,/c/ashrae-energy-prediction/discussion/114184,/forums/messages/upvote?forumMessageId=656955,/account/resume-action?event=vote&forumMessageId=656955,"{'displayName': 'Kostiantyn Isaienkov', 'id': 732424, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/732424-kg.jpg', 'tier': 'expert', 'userUrl': '/isaienkov', 'width': None}",3,Kostiantyn Isaienkov,"As I know values should be >= 0.
But we have -1 in dataset.
Any ideas what is it?",Question
527,topic,1,0,/forums/messages/downvote?forumMessageId=658935,114501,FALSE,FALSE,FALSE,,comment,PC Jimmmy,/c/ashrae-energy-prediction/discussion/114501#659026,33:36.0,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,26/10/2019 19:19,About leaderboard improvement within 0.01,/c/ashrae-energy-prediction/discussion/114501,/forums/messages/upvote?forumMessageId=658935,/account/resume-action?event=vote&forumMessageId=658935,"{'displayName': 'Jie Lu', 'id': 456596, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/456596-kg.jpeg', 'tier': 'contributor', 'userUrl': '/jielu0728', 'width': None}",3,Jie Lu,"I doubt that the leaderboard is not giving correct feedback about whether a submission makes an improvement. 
I’ve made several submissions and it seems that if the two decimal score of my submission made just now is the same with my previous one, LB will simply say that there’s no improvement. Even if the one I made just now has potentially some score of 1.2000 but the previous one was 1.2099. 
I’m saying so because when I check « my submissions » and sort all submissions by score in descending order, the one I made just now is indeed at the top. 
So you can check in « my submission » section instead of LB for improvement within 0.01. As you know at this time even improvement within 0.01 is not that easy.",LB Probing
527,topic,6,0,/forums/messages/downvote?forumMessageId=661052,114896,FALSE,FALSE,FALSE,,topic,Gideon Vos,/c/ashrae-energy-prediction/discussion/114896#667357,30:22.5,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,29/10/2019 23:03,Side Competition,/c/ashrae-energy-prediction/discussion/114896,/forums/messages/upvote?forumMessageId=661052,/account/resume-action?event=vote&forumMessageId=661052,"{'displayName': 'Gideon Vos', 'id': 1882938, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1882938-kg.jpg', 'tier': 'expert', 'userUrl': '/gideonvos', 'width': None}",2,Gideon Vos,Can you predict how soon the blending will start?,Modelling Strategy
527,topic,1,0,/forums/messages/downvote?forumMessageId=673122,117304,FALSE,FALSE,FALSE,,comment,AdityaVikramSingh,/c/ashrae-energy-prediction/discussion/117304#673325,27:56.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,14/11/2019 14:45,"Time Series prediction (ARIMA, LSTM)",/c/ashrae-energy-prediction/discussion/117304,/forums/messages/upvote?forumMessageId=673122,/account/resume-action?event=vote&forumMessageId=673122,"{'displayName': 'Xiaoyue Zhu', 'id': 1185521, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png', 'tier': 'novice', 'userUrl': '/xiaoyuez', 'width': None}",3,Xiaoyue Zhu,"Hi, has anyone tried out predicting using ARIMA or LSTM? It seems that people are just using lightgbm with little consideration that it is a continuous time series problem. 
I'm quite new to machine learning and especially time series prediction, so i have a couple (maybe silly) questions regarding this:

If using ARIMA, are you supposed to do rolling forecasting? if so, it seems the amount of training needed is crazy given how many data points there are. Also how are you supposed to do rolling forecasting with test set? based on lightgbm's predictions?
How does ARIMA with external regressors work? and do these regressors have to be time series as well (temperature etc)? 
Is LSTM a good choice for this problem? has anyone tried that?
It was mentioned in another discussion that you can do fourier and ARIMA, how does that work? 
sorry for the amateur questions, any advice is greatly appreciated! 
",Modelling Strategy
527,topic,14,0,/forums/messages/downvote?forumMessageId=674697,117648,FALSE,FALSE,FALSE,,topic,olaleye eniola,/c/ashrae-energy-prediction/discussion/117648#675916,06:10.2,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/11/2019 23:23,committing and sharing,/c/ashrae-energy-prediction/discussion/117648,/forums/messages/upvote?forumMessageId=674697,/account/resume-action?event=vote&forumMessageId=674697,"{'displayName': 'olaleye eniola', 'id': 2039472, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2039472-kg.jpg', 'tier': 'contributor', 'userUrl': '/unilageni', 'width': None}",3,olaleye eniola,is it possible for me to have different commits let say 5 commit of a notebook and make only 4 public and one private,Question
527,topic,6,0,/forums/messages/downvote?forumMessageId=675625,117856,FALSE,FALSE,FALSE,,topic,Linyan,/c/ashrae-energy-prediction/discussion/117856#678188,40:03.9,bronze,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,18/11/2019 10:39,GPU usage time limit,/c/ashrae-energy-prediction/discussion/117856,/forums/messages/upvote?forumMessageId=675625,/account/resume-action?event=vote&forumMessageId=675625,"{'displayName': 'Linyan', 'id': 2996288, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2996288-kg.jpg', 'tier': 'contributor', 'userUrl': '/huanglinyan', 'width': None}",3,Linyan,"As you know, we have 30 hours of free GPU usage per week, but does anyone know when it starts every week and when does it end? Because I am Monday, but my 30-hour GPU display is already used, I really want to know why?",Question
